project_id,master_project_en,area_name_en,developer,project_status,project_type_en,percent_completed,no_of_units,no_of_buildings,no_of_villas,no_of_lands,total_assets,project_start_date,project_end_date,start_year,end_year,planned_duration_days,is_ready,is_offplan,is_delivered,is_overdue,is_zombie,months_overdue,progress_band,cohort_median_completion,vs_cohort_pts
533591180,Liwan2,Wadi Al Safa 2,Liwan,Active,Standard,65.0,22,1,0,0,23,2023-12-01,,2023.0,,,False,True,False,False,False,,30-70% built,48.0,17.0
10579593,International City Phase 1,Al Warsan First,International City,Finished,Standard,100.0,0,0,0,360,360,2013-09-25,2016-06-26,2013.0,2016.0,1005.0,True,False,True,False,False,,>70% built,100.0,0.0
507894403,Mohammed Bin Rashid AL Maktoum City -District -1 Community,Al Merkadh,District One,Active,Standard,7.0,456,4,0,0,460,2023-10-28,2027-09-30,2023.0,2027.0,1433.0,False,True,False,False,False,,<30% built,48.0,-41.0
705323429,Nad Al Sheba Gardens,Nad Al Shiba First,Shamal Real Estate,Active,Standard,46.0,48,1,0,0,49,2024-06-20,2026-06-30,2024.0,2026.0,740.0,False,True,False,True,False,1.1,30-70% built,8.0,38.0
779834298,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Pending,Standard,0.0,43,1,0,0,44,2025-09-01,2026-12-30,2025.0,2026.0,485.0,False,True,False,False,False,,<30% built,0.0,0.0
19484629,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,280,1,0,0,281,2015-02-01,2021-11-17,2015.0,2021.0,2481.0,True,False,True,False,False,,>70% built,100.0,0.0
493,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Finished,Standard,100.0,238,2,0,0,240,2007-12-12,2018-05-22,2007.0,2018.0,3814.0,True,False,True,False,False,,>70% built,100.0,0.0
48190444,Dubai Health Care City Phase 2,Al Jadaf,Dubai Healthcare City,Active,Standard,98.0,282,2,0,0,284,2017-02-20,2025-07-10,2017.0,2025.0,3062.0,False,True,False,True,False,12.8,>70% built,100.0,-2.0
540563698,,Bukadra,Sobha,Active,Standard,35.0,0,0,0,111,111,2023-10-10,2027-12-31,2023.0,2027.0,1543.0,False,True,False,False,False,,30-70% built,48.0,-13.0
25664617,Al Furjan,Jabal Ali First,Al Furjan,Finished,Standard,100.0,0,0,0,247,247,2014-10-19,2016-08-03,2014.0,2016.0,654.0,True,False,True,False,False,,>70% built,100.0,0.0
26109290,Dubai Hills Estate,Hadaeq Sheikh Mohammed Bin Rashid,Dubai Hills Estate,Finished,Standard,100.0,0,1,666,193,860,2016-12-28,2019-09-30,2016.0,2019.0,1006.0,True,False,True,False,False,,>70% built,100.0,0.0
760303129,Dubai Land Residence Complex,Wadi Al Safa 5,Nakheel,Not Started,Standard,0.0,538,1,0,0,539,2025-05-30,2027-12-15,2025.0,2027.0,929.0,False,True,False,False,False,,<30% built,0.0,0.0
659662647,Jumeirah Park,Al Thanyah Fifth,Nakheel,Pending,Standard,30.0,0,0,0,0,0,2024-03-15,2025-03-15,2024.0,2025.0,365.0,False,True,False,True,False,16.7,<30% built,8.0,22.0
1208,Liwan1,Wadi Al Safa 2,Remraam,Finished,Standard,100.0,65,1,0,0,66,2009-07-01,2014-07-23,2009.0,2014.0,1848.0,True,False,True,False,False,,>70% built,100.0,0.0
569133085,DownTown Dubai,Burj Khalifa,Emaar Properties,Active,Standard,6.0,276,1,0,0,277,2024-01-01,2027-12-31,2024.0,2027.0,1460.0,False,True,False,False,False,,<30% built,8.0,-2.0
8481385,DAMAC HILLS,Al Hebiah Third,DAMAC Crescent Properties,Finished,Standard,100.0,0,0,0,121,121,2013-07-01,2016-02-21,2013.0,2016.0,965.0,True,False,True,False,False,,>70% built,100.0,0.0
641239356,Jumeirah Garden City,Al Satwa,Meraas,Active,Standard,2.0,64,1,0,0,65,2024-08-15,2026-08-14,2024.0,2026.0,729.0,False,True,False,False,False,,<30% built,8.0,-6.0
619194945,,Al Hebiah Fifth,Wahat Al Jazeera Real Estate,Active,Standard,13.0,108,2,0,0,110,2024-08-21,2027-03-31,2024.0,2027.0,952.0,False,True,False,False,False,,<30% built,8.0,5.0
476809216,Palm Jumeirah,Palm Jumeirah,Nakheel,Active,Standard,11.0,76,1,0,0,77,2023-09-27,2027-03-27,2023.0,2027.0,1277.0,False,True,False,False,False,,<30% built,48.0,-37.0
404905801,Dubai World Central,Madinat Al Mataar,Emaar Dubai South DWC,Finished,Standard,100.0,0,0,241,37,278,2022-08-19,2025-10-31,2022.0,2025.0,1169.0,True,False,True,False,False,,>70% built,100.0,0.0
746176562,,Dubai Investment Park Second,Emaar Development,Not Started,Standard,0.0,0,0,0,79,79,2025-03-27,2029-02-28,2025.0,2029.0,1434.0,False,True,False,False,False,,<30% built,0.0,0.0
625333554,Dubai Creek Harbour,Al Khairan First,Dubai Creek Harbour,Active,Standard,2.0,512,2,0,0,514,2024-08-01,2029-03-31,2024.0,2029.0,1703.0,False,True,False,False,False,,<30% built,8.0,-6.0
174595204,Jumeirah Golf Estates,Me'Aisem First,Jumeirah Golf Estates,Finished,Standard,100.0,136,1,0,0,137,2017-05-15,2020-04-04,2017.0,2020.0,1055.0,True,False,True,False,False,,>70% built,100.0,0.0
681441931,Business Bay,Business Bay,Dubai Properties,Not Started,Standard,0.0,52,1,0,0,53,2025-05-01,2027-11-01,2025.0,2027.0,914.0,False,True,False,False,False,,<30% built,0.0,0.0
258568610,LA MER,Jumeirah First,Meraas,Finished,Standard,100.0,0,0,34,13,47,2019-07-24,2022-11-07,2019.0,2022.0,1202.0,True,False,True,False,False,,>70% built,100.0,0.0
419394277,Dubai Hills Estate,Hadaeq Sheikh Mohammed Bin Rashid,Dubai Hills Estate,Finished,Standard,100.0,306,2,0,0,308,2022-10-06,2025-12-15,2022.0,2025.0,1166.0,True,False,True,False,False,,>70% built,100.0,0.0
733508498,Liwan1,Wadi Al Safa 2,Liwan,Not Started,Standard,0.0,200,1,0,0,201,2025-05-31,2026-12-31,2025.0,2026.0,579.0,False,True,False,False,False,,<30% built,0.0,0.0
88005969,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Active,Standard,31.0,239,1,0,0,240,2023-06-01,2026-01-31,2023.0,2026.0,975.0,False,True,False,True,False,6.1,30-70% built,48.0,-17.0
1041,Palm Jumeirah,Palm Jumeirah,Nakheel,Finished,Standard,100.0,1,1,38,0,40,2008-11-24,2009-11-10,2008.0,2009.0,351.0,True,False,True,False,False,,>70% built,100.0,0.0
664691294,Dubai Science Park,Al Barshaa South Second,DHAM (Dubai Holding Asset Management),Not Started,Standard,0.0,1575,1,0,0,1576,2024-10-01,2026-04-01,2024.0,2026.0,547.0,False,True,False,True,True,4.1,<30% built,8.0,-8.0
819416922,LA MER,Jumeirah First,Meraas,Pending,Standard,0.0,0,0,0,0,0,2026-01-30,2029-06-30,2026.0,2029.0,1247.0,False,True,False,False,False,,<30% built,0.0,0.0
47206747,Meydan Racecourse Community,Nad Al Shiba First,Meydan Group,Active,Standard,78.0,36,1,0,0,37,2016-09-15,2018-12-15,2016.0,2018.0,821.0,False,True,False,True,False,91.6,>70% built,100.0,-22.0
13583892,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,185,1,0,0,186,2014-03-01,2017-08-29,2014.0,2017.0,1277.0,True,False,True,False,False,,>70% built,100.0,0.0
743954376,TOWN SQUARE,Al Yelayiss 2,Nshama,Not Started,Standard,0.0,149,1,0,0,150,2025-11-01,2028-05-31,2025.0,2028.0,942.0,False,True,False,False,False,,<30% built,0.0,0.0
75,Jumeirah Lakes Towers,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Finished,Standard,100.0,205,1,0,0,206,2007-08-26,2007-11-14,2007.0,2007.0,80.0,True,False,True,False,False,,>70% built,100.0,0.0
250,Sufouh Gardens,Al Safouh First,TECOM Investments,Finished,Standard,100.0,48,1,0,1,50,2008-03-06,2014-05-27,2008.0,2014.0,2273.0,True,False,True,False,False,,>70% built,100.0,0.0
641566629,Jaddaf Waterfront,Al Jadaf,Dubai Properties,Active,Standard,3.0,233,1,0,0,234,2024-09-01,2027-08-31,2024.0,2027.0,1094.0,False,True,False,False,False,,<30% built,8.0,-5.0
2,Jumeirah Lakes Towers,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Finished,Standard,100.0,295,1,0,0,296,2007-02-04,2010-01-06,2007.0,2010.0,1067.0,True,False,True,False,False,,>70% built,100.0,0.0
829,Dubai Land Residence Complex,Wadi Al Safa 5,Dubai Properties,Finished,Standard,100.0,0,1,0,0,1,2016-01-31,2016-06-30,2016.0,2016.0,151.0,True,False,True,False,False,,>70% built,100.0,0.0
168189447,Meydan One Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,204,1,0,0,205,2017-10-01,2023-09-13,2017.0,2023.0,2173.0,True,False,True,False,False,,>70% built,100.0,0.0
624872532,Wasl Gate,Jabal Ali First,JAG Development,Active,Standard,1.0,260,1,0,0,261,2025-01-01,2027-12-31,2025.0,2027.0,1094.0,False,True,False,False,False,,<30% built,0.0,1.0
148742205,Mohammed Bin Rashid AL Maktoum City -District -1 Community,Al Merkadh,District One,Finished,Standard,100.0,31,1,0,0,32,2017-12-01,2022-01-31,2017.0,2022.0,1522.0,True,False,True,False,False,,>70% built,100.0,0.0
749058040,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Not Started,Standard,0.0,200,1,0,0,201,2025-08-01,2028-12-31,2025.0,2028.0,1248.0,False,True,False,False,False,,<30% built,0.0,0.0
86853367,Business Bay,Business Bay,Business Bay,Active,Standard,15.0,351,1,0,0,352,2023-08-08,2027-03-31,2023.0,2027.0,1331.0,False,True,False,False,False,,<30% built,48.0,-33.0
452807597,Jumeira Bay,Island 2,Jumeirah Bay,Active,Standard,23.0,31,1,0,0,32,2023-02-07,2027-03-27,2023.0,2027.0,1509.0,False,True,False,False,False,,<30% built,48.0,-25.0
347,Jumeirah Lakes Towers,Al Thanyah Fifth,Nakheel,Finished,Standard,100.0,177,1,0,0,178,2006-12-18,2010-10-04,2006.0,2010.0,1386.0,True,False,True,False,False,,>70% built,100.0,0.0
741273378,,Dubai Investment Park Second,DAMAC Meree Investment,Not Started,Standard,0.0,388,3,0,0,391,2025-08-11,2029-03-31,2025.0,2029.0,1328.0,False,True,False,False,False,,<30% built,0.0,0.0
98466562,Dubai Creek Harbour,Al Khairan First,The Lagoons (Phase 1),Finished,Standard,100.0,383,2,0,0,385,2017-10-24,2022-11-30,2017.0,2022.0,1863.0,True,False,True,False,False,,>70% built,100.0,0.0
232367274,LA MER,Jumeirah First,BDLM Residential,Finished,Standard,100.0,284,4,0,0,288,2019-06-15,2022-10-19,2019.0,2022.0,1222.0,True,False,True,False,False,,>70% built,100.0,0.0
434606131,,Wadi Al Safa 3,Abwab Real Estate,Finished,Standard,100.0,0,0,57,28,85,2022-07-01,2024-03-08,2022.0,2024.0,616.0,True,False,True,False,False,,>70% built,100.0,0.0
737034891,Palm Deira,Palm Deira,Palm Deira,Not Started,Standard,0.0,54,1,0,0,55,2025-06-01,2027-05-31,2025.0,2027.0,729.0,False,True,False,False,False,,<30% built,0.0,0.0
1242,Falcon City,Wadi Al Safa 2,Dubailand,Finished,Standard,100.0,0,0,0,1,1,2007-02-20,2009-06-25,2007.0,2009.0,856.0,True,False,True,False,False,,>70% built,100.0,0.0
733800078,Al Furjan,Jabal Ali First,Nakheel,Pending,Standard,0.0,83,1,0,0,84,2025-05-01,2027-05-01,2025.0,2027.0,730.0,False,True,False,False,False,,<30% built,0.0,0.0
33413806,Al Furjan,Jabal Ali First,Al Furjan,Finished,Standard,100.0,448,1,0,0,449,2016-09-01,2020-05-31,2016.0,2020.0,1368.0,True,False,True,False,False,,>70% built,100.0,0.0
97396922,Mohammed Bin Rashid AL Maktoum District 11,Wadi Al Safa 3,Meydan Group,Finished,Standard,100.0,60,1,0,0,61,2015-12-20,2021-08-10,2015.0,2021.0,2060.0,True,False,True,False,False,,>70% built,100.0,0.0
745827737,,Al Yelayiss 1,DAMAC Elite Investment,Not Started,Standard,0.0,0,0,0,273,273,2025-10-01,2029-06-30,2025.0,2029.0,1368.0,False,True,False,False,False,,<30% built,0.0,0.0
248350640,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,703,1,0,0,704,2019-04-15,2023-06-30,2019.0,2023.0,1537.0,True,False,True,False,False,,>70% built,100.0,0.0
714212267,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,26.0,0,0,13,0,13,2024-10-15,2026-04-07,2024.0,2026.0,539.0,False,True,False,True,True,3.9,<30% built,8.0,18.0
778808365,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Not Started,Standard,0.0,109,1,0,0,110,2025-08-01,2027-06-30,2025.0,2027.0,698.0,False,True,False,False,False,,<30% built,0.0,0.0
726400670,,Wadi Al Safa 7,DHRE 2 BTS (Dubai Holding),Active,Standard,1.0,0,0,0,265,265,2025-05-03,2028-05-03,2025.0,2028.0,1096.0,False,True,False,False,False,,<30% built,0.0,1.0
577006574,,Al Hebiah Fifth,Wahat Al Jazeera Real Estate,Active,Standard,12.0,162,3,0,0,165,2024-04-06,,2024.0,,,False,True,False,False,False,,<30% built,8.0,4.0
352677648,SOBHA HARTLAND,Al Merkadh,Meydan Group,Finished,Standard,100.0,604,1,0,0,605,2021-01-03,2024-03-31,2021.0,2024.0,1183.0,True,False,True,False,False,,>70% built,100.0,0.0
707623637,,Al Yelayiss 1,DAMAC Elite Investment,Not Started,Standard,0.0,0,0,0,250,250,2025-04-21,2028-12-31,2025.0,2028.0,1350.0,False,True,False,False,False,,<30% built,0.0,0.0
825,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Finished,Standard,100.0,126,1,0,0,127,2008-03-23,2009-11-14,2008.0,2009.0,601.0,True,False,True,False,False,,>70% built,100.0,0.0
701161748,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,16.0,205,1,0,0,206,2025-01-01,2027-03-31,2025.0,2027.0,819.0,False,True,False,False,False,,<30% built,0.0,16.0
594499141,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Active,Standard,14.0,138,1,0,0,139,2024-03-15,,2024.0,,,False,True,False,False,False,,<30% built,8.0,6.0
599992670,,Wadi Al Safa 4,Majid Al Futtaim Communities,Not Started,Standard,0.0,546,10,0,0,556,2024-12-27,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-8.0
472866761,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,0,0,13,0,13,2022-05-25,2023-07-05,2022.0,2023.0,406.0,True,False,True,False,False,,>70% built,100.0,0.0
14219160,Al Furjan,Jabal Ali First,Al Furjan,Finished,Standard,100.0,97,1,0,0,98,2014-10-30,2016-05-07,2014.0,2016.0,555.0,True,False,True,False,False,,>70% built,100.0,0.0
591387986,Mohammed Bin Rashid AL Maktoum District 11,Wadi Al Safa 3,Meydan Group,Active,Standard,1.0,0,0,51,0,51,2024-09-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-7.0
659954265,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Pending,Standard,0.0,70,1,0,0,71,2024-12-01,2026-12-30,2024.0,2026.0,759.0,False,True,False,False,False,,<30% built,8.0,-8.0
686047506,,Al Barsha First,Al Furjan,Active,Standard,88.0,335,1,0,0,336,2021-08-17,2025-10-31,2021.0,2025.0,1536.0,False,True,False,True,False,9.1,>70% built,100.0,-12.0
673725648,Palm Jabal Ali,Palm Jabal Ali,Nakheel,Not Started,Standard,0.0,0,0,0,79,79,2025-01-14,2028-01-17,2025.0,2028.0,1098.0,False,True,False,False,False,,<30% built,0.0,0.0
21402060,Dubai Studio City,Al Hebiah Second,TECOM Investments,Finished,Standard,100.0,421,2,0,0,423,2015-06-01,2018-02-28,2015.0,2018.0,1003.0,True,False,True,False,False,,>70% built,100.0,0.0
86837684,Business Bay,Business Bay,Business Bay,Active,Standard,18.0,327,1,0,0,328,2023-08-01,2027-02-28,2023.0,2027.0,1307.0,False,True,False,False,False,,<30% built,48.0,-30.0
516332524,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Active,Standard,7.0,243,1,0,0,244,2024-01-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-1.0
1151,Burj Khalifa,Burj Khalifa,Emaar Properties,Finished,Standard,100.0,28,2,0,4,34,2009-04-21,2011-07-18,2009.0,2011.0,818.0,True,False,True,False,False,,>70% built,100.0,0.0
648348043,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Not Started,Standard,0.0,86,1,0,0,87,2024-09-01,2026-04-30,2024.0,2026.0,606.0,False,True,False,True,True,3.2,<30% built,8.0,-8.0
431933742,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,151,1,0,0,152,2022-05-17,2024-08-11,2022.0,2024.0,817.0,True,False,True,False,False,,>70% built,100.0,0.0
564145361,,Wadi Al Safa 5,Dubailand,Active,Standard,3.0,0,0,292,158,450,2024-04-30,2028-03-30,2024.0,2028.0,1430.0,False,True,False,False,False,,<30% built,8.0,-5.0
747094910,DAMAC HILLS,Al Hebiah Third,DAMAC Crescent Properties,Not Started,Standard,0.0,0,0,0,56,56,2025-09-01,2028-06-30,2025.0,2028.0,1033.0,False,True,False,False,False,,<30% built,0.0,0.0
1437,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Finished,Standard,100.0,199,2,0,0,201,2008-07-16,2011-01-15,2008.0,2011.0,913.0,True,False,True,False,False,,>70% built,100.0,0.0
766411263,Jumeirah Garden City,Al Satwa,Meraas,Pending,Standard,0.0,222,3,0,0,225,2025-12-01,2027-12-31,2025.0,2027.0,760.0,False,True,False,False,False,,<30% built,0.0,0.0
317,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Finished,Standard,100.0,279,1,0,0,280,2009-03-15,2011-08-04,2009.0,2011.0,872.0,True,False,True,False,False,,>70% built,100.0,0.0
535966836,,Al Yufrah 1,Emaar Development,Active,Standard,36.0,0,0,520,78,598,2023-11-17,,2023.0,,,False,True,False,False,False,,30-70% built,48.0,-12.0
1454,Liwan1,Wadi Al Safa 2,Remraam,Finished,Standard,100.0,0,0,6,0,6,2009-05-01,2010-07-12,2009.0,2010.0,437.0,True,False,True,False,False,,>70% built,100.0,0.0
408968741,City Walk,Al Wasl,Meraas,Finished,Standard,100.0,130,1,0,0,131,2022-06-01,2025-04-01,2022.0,2025.0,1035.0,True,False,True,False,False,,>70% built,100.0,0.0
798070802,,Saih Shuaib 2,DHAM (Dubai Holding Asset Management),Pending,Standard,0.0,163,1,0,0,164,2025-09-30,2027-11-30,2025.0,2027.0,791.0,False,True,False,False,False,,<30% built,0.0,0.0
534374883,Dubai Water Canal,Jumeirah Second,Meraas,Active,Standard,6.0,14,1,0,0,15,2024-11-01,2026-12-31,2024.0,2026.0,790.0,False,True,False,False,False,,<30% built,8.0,-2.0
804512759,International Media Production Zone,Me'Aisem First,DHAM (Dubai Holding Asset Management),Pending,Standard,0.0,75,1,0,0,76,2026-03-01,2027-12-31,2026.0,2027.0,670.0,False,True,False,False,False,,<30% built,0.0,0.0
767816242,,Bukadra,Meydan Group,Pending,Standard,0.0,372,2,0,0,374,2025-10-20,2027-10-20,2025.0,2027.0,730.0,False,True,False,False,False,,<30% built,0.0,0.0
373488211,Dubai Investment Park First,Dubai Investment Park First,Dubai Investments Park Development,Active,Standard,74.0,0,0,96,0,96,2021-04-06,2022-08-06,2021.0,2022.0,487.0,False,True,False,True,False,47.9,>70% built,100.0,-26.0
488098244,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,160,1,0,0,161,2023-02-15,2024-08-15,2023.0,2024.0,547.0,True,False,True,False,False,,>70% built,48.0,52.0
481990291,,Um Suqaim Third,Jumeirah Hills Development,Active,Standard,46.0,326,8,0,0,334,2023-04-30,2026-04-30,2023.0,2026.0,1096.0,False,True,False,True,False,3.2,30-70% built,48.0,-2.0
412,Arjan,Al Barshaa South Third,Remraam,Finished,Standard,100.0,519,3,0,0,522,2010-04-01,2014-07-07,2010.0,2014.0,1558.0,True,False,True,False,False,,>70% built,100.0,0.0
1436,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Finished,Standard,100.0,183,2,0,0,185,2008-02-09,2012-01-23,2008.0,2012.0,1444.0,True,False,True,False,False,,>70% built,100.0,0.0
809986877,,Saih Shuaib 2,Dubai Industrial City,Pending,Standard,0.0,0,0,0,0,0,2025-11-01,2027-11-01,2025.0,2027.0,730.0,False,True,False,False,False,,<30% built,0.0,0.0
758969455,Wasl Gate,Jabal Ali First,JAG Development,Not Started,Standard,0.0,256,1,0,0,257,2025-10-31,2028-05-31,2025.0,2028.0,943.0,False,True,False,False,False,,<30% built,0.0,0.0
648386497,Al Furjan,Jabal Ali First,Al Furjan,Active,Standard,61.0,133,1,0,0,134,2023-12-14,2025-12-13,2023.0,2025.0,730.0,False,True,False,True,False,7.7,30-70% built,48.0,13.0
14244075,SOBHA HARTLAND,Al Merkadh,Sobha,Finished,Standard,100.0,168,2,0,0,170,2014-09-01,2018-09-18,2014.0,2018.0,1478.0,True,False,True,False,False,,>70% built,100.0,0.0
556904556,Dubai Land Residence Complex,Wadi Al Safa 5,Dubailand Residences,Active,Standard,15.0,260,1,0,0,261,2024-01-31,,2024.0,,,False,True,False,False,False,,<30% built,8.0,7.0
54058440,Jaddaf Waterfront,Al Jadaf,Dubai Properties,Finished,Standard,100.0,128,1,0,0,129,2014-10-30,2017-03-30,2014.0,2017.0,882.0,True,False,True,False,False,,>70% built,100.0,0.0
737900646,DUBAI HILLS,Hadaeq Sheikh Mohammed Bin Rashid,Dubai Hills Estate,Active,Standard,2.0,0,0,0,16,16,2025-06-17,2027-02-28,2025.0,2027.0,621.0,False,True,False,False,False,,<30% built,0.0,2.0
770838554,,Dubai Investment Park Second,Emaar Development,Not Started,Standard,0.0,0,0,0,236,236,2025-11-02,2029-04-30,2025.0,2029.0,1275.0,False,True,False,False,False,,<30% built,0.0,0.0
751745969,Arjan,Al Barshaa South Third,DHAM (Dubai Holding Asset Management),Active,Standard,20.0,616,1,0,0,617,2025-02-15,2027-03-31,2025.0,2027.0,774.0,False,True,False,False,False,,<30% built,0.0,20.0
401300848,Dubai Water Canal,Al Wasl,Meydan Group,Finished,Standard,100.0,374,5,0,0,379,2018-05-01,2024-12-31,2018.0,2024.0,2436.0,True,False,True,False,False,,>70% built,100.0,0.0
44554710,DUBAI HILLS - SIDRA 2,Hadaeq Sheikh Mohammed Bin Rashid,Dubai Hills Estate,Finished,Standard,100.0,0,0,0,421,421,2017-05-05,2019-06-30,2017.0,2019.0,786.0,True,False,True,False,False,,>70% built,100.0,0.0
83184750,DownTown Dubai,Burj Khalifa,Emaar Properties,Finished,Standard,100.0,621,3,0,0,624,2017-10-18,2022-12-30,2017.0,2022.0,1899.0,True,False,True,False,False,,>70% built,100.0,0.0
593468556,Al Furjan,Jabal Ali First,Al Furjan,Active,Standard,13.0,78,1,0,0,79,2024-06-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,5.0
446953918,Nad Al Sheba Gardens,Nad Al Shiba First,Shamal Real Estate,Active,Standard,70.0,0,0,235,117,352,2023-01-09,2026-04-19,2023.0,2026.0,1196.0,False,True,False,True,False,3.5,30-70% built,48.0,22.0
